id,original_id,anomaly_score,is_anomaly
6181,6181,0.0419535,0
6182,6182,0.0224814,0
6183,6183,0.069763,0
6184,6184,0.0364362,0
6185,6185,0.0631138,0
6186,6186,0.0607657,0
6187,6187,0.027829,0
6188,6188,0.0693547,0
6189,6189,0.0448717,0
6190,6190,0.068175,0
6191,6191,0.0429071,0
6192,6192,0.00489022,0
6193,6193,0.0446927,0
6194,6194,0.0153781,0
6195,6195,0.0240901,0
6196,6196,0.00846829,0
6197,6197,0.0549233,0
6198,6198,0.0317385,0
6199,6199,0.0609605,0
6200,6200,0.0234056,0
6201,6201,0.057913,0
6202,6202,0.00636199,0
6203,6203,0.0553458,0
6204,6204,0.0293218,0
6205,6205,0.068599,0
6206,6206,0.0289696,0
6207,6207,0.0521726,0
6208,6208,0.0411607,0
6209,6209,0.0527484,0
6210,6210,0.0237712,0
6211,6211,0.0373041,0
6212,6212,0.0123053,0
6213,6213,0.0259417,0
6214,6214,0.0353751,0
6215,6215,0.0426176,0
6216,6216,0.0188788,0
6217,6217,0.0630572,0
6218,6218,0.0534063,0
6219,6219,-0.001222,1
6220,6220,0.0561148,0
6221,6221,0.0289864,0
6222,6222,0.0375319,0
6223,6223,0.0448717,0
6224,6224,0.044414,0
6225,6225,0.0354961,0
6226,6226,0.0622885,0
6227,6227,0.0193762,0
6228,6228,0.0404261,0
6229,6229,0.0399339,0
6230,6230,0.0365137,0
6231,6231,0.0334438,0
6232,6232,0.0369581,0
6233,6233,0.0130696,0
6234,6234,0.0614466,0
6235,6235,0.034341,0
6236,6236,0.0428431,0
6237,6237,0.0586097,0
6238,6238,0.0396867,0
6239,6239,0.0485333,0
6240,6240,0.059611,0
6241,6241,0.039826,0
6242,6242,0.052113,0
6243,6243,0.0366982,0
6244,6244,0.066143,0
6245,6245,0.0170012,0
6246,6246,0.0682423,0
6247,6247,0.0418778,0
6248,6248,0.0682423,0
6249,6249,0.0444356,0
6250,6250,0.0675707,0
6251,6251,0.0463803,0
6252,6252,0.0402772,0
6253,6253,0.0656212,0
6254,6254,0.0372788,0
6255,6255,0.0318561,0
6256,6256,0.0337982,0
6257,6257,0.0412975,0
6258,6258,0.0142895,0
6259,6259,0.0157087,0
6260,6260,0.0357374,0
6261,6261,0.0654937,0
6262,6262,0.0275945,0
6263,6263,0.059783,0
6264,6264,0.0447354,0
6265,6265,0.0145976,0
6266,6266,0.0194558,0
6267,6267,0.0367702,0
6268,6268,0.0376627,0
6269,6269,0.0155776,0
6270,6270,0.0657067,0
6271,6271,0.0458555,0
6272,6272,0.0412975,0
6273,6273,0.0353424,0
6274,6274,0.0643674,0
6275,6275,0.0355739,0
6276,6276,0.0283532,0
6277,6277,0.0365481,0
6278,6278,0.0531588,0
6279,6279,0.0417061,0
6280,6280,0.0670567,0
6281,6281,0.0616567,0
6282,6282,0.0398409,0
6283,6283,0.00835368,0
6284,6284,0.0196557,0
6285,6285,0.0335174,0
6286,6286,0.035617,0
6287,6287,0.00904822,0
6288,6288,0.0286407,0
6289,6289,0.0338752,0
6290,6290,0.0378351,0
6291,6291,0.0350298,0
6292,6292,0.0357374,0
6293,6293,0.0663896,0
6294,6294,0.0372743,0
6295,6295,0.0138991,0
6296,6296,0.0316491,0
6297,6297,0.0721312,0
6298,6298,0.0726056,0
6299,6299,0.0289035,0
6300,6300,0.0297532,0
6301,6301,0.0592728,0
6302,6302,0.0686577,0
6303,6303,0.0418791,0
6304,6304,0.0189065,0
6305,6305,0.0443185,0
6306,6306,0.0380788,0
6307,6307,0.0636062,0
6308,6308,0.0382692,0
6309,6309,0.0659199,0
6310,6310,0.0294174,0
6311,6311,0.0371254,0
6312,6312,0.0382264,0
6313,6313,0.04326,0
6314,6314,0.0149748,0
6315,6315,0.0315794,0
6316,6316,0.0334787,0
6317,6317,0.0324997,0
6318,6318,0.0316106,0
6319,6319,0.0519815,0
6320,6320,0.0135065,0
6321,6321,0.0146013,0
6322,6322,0.0229909,0
6323,6323,0.00330634,0
6324,6324,-0.0111398,1
6325,6325,0.0251562,0
6326,6326,0.0628643,0
6327,6327,0.031017,0
6328,6328,0.0361616,0
6329,6329,0.0327977,0
6330,6330,0.0305863,0
6331,6331,0.0192381,0
6332,6332,0.0255178,0
6333,6333,0.0361223,0
6334,6334,0.0672483,0
6335,6335,0.0351067,0
6336,6336,0.0694232,0
6337,6337,0.0381175,0
6338,6338,0.0717623,0
6339,6339,0.0680608,0
6340,6340,0.0626446,0
6341,6341,0.0487852,0
6342,6342,0.0281992,0
6343,6343,0.0151717,0
6344,6344,0.0405058,0
6345,6345,0.0383908,0
6346,6346,0.0607771,0
6347,6347,0.0705435,0
6348,6348,0.0346466,0
6349,6349,0.0660753,0
6350,6350,0.0417762,0
6351,6351,0.0417801,0
6352,6352,0.00278912,0
6353,6353,0.0441563,0
6354,6354,0.0448892,0
6355,6355,0.0706991,0
6356,6356,0.0591963,0
6357,6357,0.00648708,0
6358,6358,0.0360462,0
6359,6359,0.0478438,0
6360,6360,0.0618598,0
6361,6361,0.0566201,0
6362,6362,0.0711993,0
6363,6363,0.0592536,0
6364,6364,0.0436025,0
6365,6365,0.047289,0
6366,6366,0.0679042,0
6367,6367,-0.00661921,1
6368,6368,0.0166306,0
6369,6369,0.0223946,0
6370,6370,-0.00862167,1
6371,6371,0.0490951,0
6372,6372,0.0103317,0
6373,6373,0.0354183,0
6374,6374,0.0657335,0
6375,6375,0.063754,0
6376,6376,0.0163129,0
6377,6377,0.0255074,0
6378,6378,0.0404025,0
6379,6379,0.0329879,0
6380,6380,0.0725377,0
6381,6381,0.0726056,0
6382,6382,0.0692596,0
6383,6383,0.0725377,0
6384,6384,0.0521349,0
6385,6385,0.0671715,0
6386,6386,0.0654529,0
6387,6387,0.0499023,0
6388,6388,0.0668106,0
6389,6389,0.0670584,0
6390,6390,0.0456482,0
6391,6391,0.0561917,0
6392,6392,0.0549398,0
6393,6393,0.0503805,0
6394,6394,0.055358,0
6395,6395,0.0626121,0
6396,6396,0.068175,0
6397,6397,0.0219572,0
6398,6398,0.0418945,0
6399,6399,0.067556,0
6400,6400,0.0290324,0
6401,6401,0.0685833,0
6402,6402,0.0683793,0
6403,6403,0.049398,0
6404,6404,0.0721312,0
6405,6405,0.0186189,0
6406,6406,0.0211047,0
6407,6407,0.0607529,0
6408,6408,-0.0330713,1
6409,6409,0.0508369,0
6410,6410,0.0450855,0
6411,6411,0.0545504,0
6412,6412,0.0135095,0
6413,6413,0.0380975,0
6414,6414,0.0572969,0
6415,6415,-0.00618743,1
6416,6416,0.0447368,0
6417,6417,0.0327296,0
6418,6418,0.038924,0
6419,6419,-0.000809964,1
6420,6420,0.0427427,0
6421,6421,0.046667,0
6422,6422,0.0222595,0
6423,6423,0.0492839,0
6424,6424,0.0505128,0
6425,6425,0.00873235,0
6426,6426,0.0380781,0
6427,6427,0.0346378,0
6428,6428,0.0613759,0
6429,6429,0.00194321,0
6430,6430,0.0634967,0
6431,6431,0.0300559,0
6432,6432,-0.0132767,1
6433,6433,0.0123532,0
6434,6434,0.0677823,0
6435,6435,0.0464464,0
6436,6436,0.0347423,0
6437,6437,0.0508026,0
6438,6438,0.0614673,0
6439,6439,0.0462339,0
6440,6440,0.0706637,0
6441,6441,0.0400831,0
6442,6442,0.0444529,0
6443,6443,0.0493314,0
6444,6444,0.0269484,0
6445,6445,0.0366945,0
6446,6446,0.0361625,0
6447,6447,0.0561943,0
6448,6448,0.0144636,0
6449,6449,0.0581616,0
6450,6450,0.0631686,0
6451,6451,0.0362394,0
6452,6452,0.0360674,0
6453,6453,0.0383182,0
6454,6454,0.00661023,0
6455,6455,0.0190528,0
6456,6456,0.0420034,0
6457,6457,0.0583993,0
6458,6458,0.0274921,0
6459,6459,0.0311642,0
6460,6460,0.0358054,0
6461,6461,0.0432303,0
6462,6462,0.0635042,0
6463,6463,0.0433074,0
6464,6464,0.0445696,0
6465,6465,0.0357151,0
6466,6466,0.0258343,0
6467,6467,0.0294387,0
6468,6468,0.0373101,0
6469,6469,0.00990924,0
6470,6470,-0.00766715,1
6471,6471,0.060394,0
6472,6472,0.0373738,0
6473,6473,0.0359891,0
6474,6474,0.0292406,0
6475,6475,0.0395702,0
6476,6476,0.0290867,0
6477,6477,0.0247995,0
6478,6478,0.0247322,0
6479,6479,0.0501617,0
6480,6480,0.0421847,0
6481,6481,0.0488594,0
6482,6482,0.0491976,0
6483,6483,0.0228056,0
6484,6484,0.0485372,0
6485,6485,0.0195694,0
6486,6486,0.00107154,0
6487,6487,0.0278003,0
6488,6488,0.042816,0
6489,6489,0.0227382,0
6490,6490,-0.00331075,1
6491,6491,0.00646724,0
6492,6492,0.0333989,0
6493,6493,0.0706909,0
6494,6494,0.0303485,0
6495,6495,0.0422265,0
6496,6496,0.040871,0
6497,6497,0.0176105,0
6498,6498,0.070126,0
6499,6499,0.026211,0
6500,6500,0.0501221,0
6501,6501,-0.00907783,1
6502,6502,0.0116791,0
6503,6503,0.0216956,0
6504,6504,-0.00540499,1
6505,6505,0.0477665,0
6506,6506,0.00936783,0
6507,6507,0.0108923,0
6508,6508,0.0298318,0
6509,6509,0.0665945,0
6510,6510,0.0376164,0
6511,6511,0.0393844,0
6512,6512,-0.011456,1
6513,6513,0.00222948,0
6514,6514,-0.0443254,1
6515,6515,0.0226995,0
6516,6516,0.0254276,0
6517,6517,0.0546261,0
6518,6518,0.0607608,0
6519,6519,0.0164948,0
6520,6520,-0.0134615,1
6521,6521,0.00625781,0
6522,6522,-0.00916171,1
6523,6523,0.0166602,0
6524,6524,0.0276285,0
6525,6525,0.0581838,0
6526,6526,0.0121778,0
6527,6527,0.0169946,0
6528,6528,0.0369196,0
6529,6529,0.0433806,0
6530,6530,-0.0103523,1
6531,6531,0.0521239,0
6532,6532,0.0332281,0
6533,6533,0.0260019,0
6534,6534,0.0346946,0
6535,6535,0.0295021,0
6536,6536,0.00440662,0
6537,6537,0.0184305,0
6538,6538,0.0233607,0
6539,6539,0.0634587,0
6540,6540,0.0613186,0
6541,6541,0.0386477,0
6542,6542,0.0316724,0
6543,6543,0.0509423,0
6544,6544,0.0405245,0
6545,6545,0.0393768,0
6546,6546,0.00553464,0
6547,6547,0.0175191,0
6548,6548,0.0272074,0
6549,6549,0.0477207,0
6550,6550,-0.0101749,1
6551,6551,0.0270774,0
6552,6552,0.00156231,0
6553,6553,0.0424515,0
6554,6554,-0.00814434,1
6555,6555,0.0405245,0
6556,6556,0.0323482,0
6557,6557,0.0195306,0
6558,6558,0.0352768,0
6559,6559,0.0186062,0
6560,6560,0.0099992,0
6561,6561,0.0340039,0
6562,6562,0.0307515,0
6563,6563,0.0323758,0
6564,6564,0.0174543,0
6565,6565,0.0386131,0
6566,6566,0.0119336,0
6567,6567,0.0391467,0
6568,6568,0.0484,0
6569,6569,0.0367426,0
6570,6570,0.0464903,0
6571,6571,0.0396482,0
6572,6572,0.0289868,0
6573,6573,0.0270687,0
6574,6574,0.0267265,0
6575,6575,-0.00102395,1
6576,6576,0.0332545,0
6577,6577,0.0604011,0
6578,6578,0.028298,0
6579,6579,0.0540102,0
6580,6580,0.0168355,0
6581,6581,0.0344449,0
6582,6582,0.0426543,0
6583,6583,0.0192972,0
6584,6584,0.0281733,0
6585,6585,0.0351407,0
6586,6586,0.0571855,0
6587,6587,0.0243235,0
6588,6588,0.0303273,0
6589,6589,0.0160297,0
6590,6590,0.00383622,0
6591,6591,0.0345919,0
6592,6592,0.0320732,0
6593,6593,0.0329983,0
6594,6594,0.0335608,0
6595,6595,0.0148281,0
6596,6596,0.0351177,0
6597,6597,0.0179863,0
6598,6598,0.0616122,0
6599,6599,0.030146,0
6600,6600,0.0628868,0
6601,6601,0.0357021,0
6602,6602,0.0309716,0
6603,6603,0.0639487,0
6604,6604,0.0357012,0
6605,6605,0.0640184,0
6606,6606,0.0289732,0
6607,6607,0.0588,0
6608,6608,0.000182585,0
6609,6609,0.0306099,0
6610,6610,0.0570132,0
6611,6611,0.068599,0
6612,6612,0.0507018,0
6613,6613,0.00120797,0
6614,6614,0.0348469,0
6615,6615,0.0583579,0
6616,6616,0.0312058,0
6617,6617,0.057929,0
6618,6618,0.0300723,0
6619,6619,0.0352189,0
6620,6620,0.0217478,0
6621,6621,0.0258836,0
6622,6622,0.0260805,0
6623,6623,0.033018,0
6624,6624,0.0639487,0
6625,6625,0.0424801,0
6626,6626,0.0307461,0
6627,6627,0.0163803,0
6628,6628,0.0611769,0
6629,6629,0.0298215,0
6630,6630,-0.000801318,1
6631,6631,0.0294914,0
6632,6632,0.0391993,0
6633,6633,0.0391267,0
6634,6634,0.0353495,0
6635,6635,0.0400885,0
6636,6636,0.0592363,0
6637,6637,0.0224353,0
6638,6638,0.0423471,0
6639,6639,0.0377308,0
6640,6640,0.0594559,0
6641,6641,0.0579393,0
6642,6642,0.0420977,0
6643,6643,0.0331615,0
6644,6644,0.036194,0
6645,6645,0.0586944,0
6646,6646,0.0419483,0
6647,6647,0.0104989,0
6648,6648,0.0337674,0
6649,6649,0.0645697,0
6650,6650,0.0102738,0
6651,6651,0.0405867,0
6652,6652,-0.00190267,1
6653,6653,0.0467465,0
6654,6654,0.038573,0
6655,6655,0.0210165,0
6656,6656,0.0657102,0
6657,6657,0.0352417,0
6658,6658,0.0387225,0
6659,6659,0.0366302,0
6660,6660,0.0174809,0
6661,6661,0.0315504,0
6662,6662,0.0187135,0
6663,6663,0.0219843,0
6664,6664,0.049651,0
6665,6665,-0.0506871,1
6666,6666,0.0371128,0
6667,6667,0.0620412,0
6668,6668,0.0190128,0
6669,6669,-0.00245538,1
6670,6670,0.0254364,0
6671,6671,0.0336176,0
6672,6672,-0.00299226,1
6673,6673,0.010052,0
6674,6674,0.0711993,0
6675,6675,0.0711993,0
6676,6676,0.0711993,0
6677,6677,0.0453112,0
6678,6678,0.0721693,0
6679,6679,0.0693255,0
6680,6680,0.0721693,0
6681,6681,0.0716752,0
6682,6682,0.0716071,0
6683,6683,0.0632607,0
6684,6684,0.0702135,0
6685,6685,0.0695234,0
6686,6686,0.0680321,0
6687,6687,-0.137936,1
6688,6688,0.0592376,0
6689,6689,0.056923,0
6690,6690,0.0679731,0
6691,6691,0.0702877,0
6692,6692,0.0693255,0
6693,6693,0.0705571,0
6694,6694,0.00308738,0
6695,6695,0.0221028,0
6696,6696,0.0677934,0
6697,6697,0.0650489,0
6698,6698,0.0704968,0
6699,6699,0.0711993,0
6700,6700,0.0722372,0
6701,6701,0.0646311,0
6702,6702,0.0693819,0
6703,6703,0.0699812,0
6704,6704,0.0479403,0
6705,6705,0.0626426,0
6706,6706,0.0689163,0
6707,6707,0.0705435,0
6708,6708,0.0705435,0
6709,6709,0.0700987,0
6710,6710,0.0700987,0
6711,6711,0.0719762,0
6712,6712,0.0583057,0
6713,6713,-0.0120675,1
6714,6714,0.0716752,0
6715,6715,0.0693679,0
6716,6716,0.0725377,0
6717,6717,0.0535179,0
6718,6718,0.0719762,0
6719,6719,0.0602877,0
6720,6720,0.0722372,0
6721,6721,0.0387381,0
6722,6722,0.0726056,0
6723,6723,0.0700191,0
6724,6724,0.0680792,0
6725,6725,0.0672692,0
6726,6726,0.0598299,0
6727,6727,0.0704013,0
6728,6728,0.057366,0
6729,6729,0.0613463,0
6730,6730,0.0635168,0
6731,6731,0.0660506,0
6732,6732,0.0358003,0
6733,6733,0.0616072,0
6734,6734,0.061016,0
6735,6735,0.0650467,0
6736,6736,0.0680414,0
6737,6737,0.0705435,0
6738,6738,0.0720442,0
6739,6739,0.0720442,0
6740,6740,0.0649168,0
6741,6741,0.0646474,0
6742,6742,0.0717623,0
6743,6743,0.0634497,0
6744,6744,0.0716071,0
6745,6745,0.0716071,0
6746,6746,0.0670225,0
6747,6747,0.0691814,0
6748,6748,0.0672937,0
6749,6749,0.0655333,0
6750,6750,0.0582689,0
6751,6751,0.0694065,0
6752,6752,0.0721693,0
6753,6753,0.0631318,0
6754,6754,0.0590355,0
6755,6755,0.0716752,0
6756,6756,0.0648268,0
6757,6757,0.0624346,0
6758,6758,0.065873,0
6759,6759,0.0716752,0
6760,6760,0.0706637,0
6761,6761,0.0619114,0
6762,6762,0.0568718,0
6763,6763,0.0674846,0
6764,6764,0.0716071,0
6765,6765,0.0701004,0
6766,6766,0.0673188,0
6767,6767,0.0695382,0
6768,6768,0.0695219,0
6769,6769,0.0506116,0
6770,6770,0.0688771,0
6771,6771,0.0701342,0
6772,6772,0.0705435,0
6773,6773,0.0682539,0
6774,6774,0.0711076,0
6775,6775,0.0720442,0
6776,6776,0.0726056,0
6777,6777,0.0726056,0
6778,6778,0.0686423,0
6779,6779,0.0721693,0
6780,6780,0.0716752,0
6781,6781,0.0598225,0
6782,6782,0.0615963,0
6783,6783,0.061436,0
6784,6784,0.061436,0
6785,6785,0.0721693,0
6786,6786,0.0705435,0
6787,6787,0.0705435,0
6788,6788,0.069786,0
6789,6789,0.063625,0
6790,6790,0.062087,0
6791,6791,0.0538542,0
6792,6792,0.0711993,0
6793,6793,0.0677644,0
6794,6794,0.0706226,0
6795,6795,0.0716071,0
6796,6796,0.0684881,0
6797,6797,0.0721693,0
6798,6798,0.0700576,0
6799,6799,0.066103,0
6800,6800,0.062256,0
6801,6801,0.0507823,0
6802,6802,0.069763,0
6803,6803,0.0685885,0
6804,6804,0.0685885,0
6805,6805,0.0506803,0
6806,6806,0.0687497,0
6807,6807,0.0689612,0
6808,6808,0.0600605,0
6809,6809,0.0563634,0
6810,6810,0.068042,0
6811,6811,0.0643986,0
6812,6812,0.06717,0
6813,6813,0.0573786,0
6814,6814,0.0665768,0
6815,6815,0.0719762,0
6816,6816,0.0668496,0
6817,6817,0.0704013,0
6818,6818,0.0676303,0
6819,6819,0.0695283,0
6820,6820,0.0532354,0
6821,6821,0.0600093,0
6822,6822,0.0657572,0
6823,6823,0.0669839,0
6824,6824,0.0518541,0
6825,6825,0.0556262,0
6826,6826,0.0721312,0
6827,6827,0.0721312,0
6828,6828,0.0697052,0
6829,6829,0.0684383,0
6830,6830,0.0701342,0
6831,6831,0.0665519,0
6832,6832,0.067107,0
6833,6833,0.0722372,0
6834,6834,0.0601356,0
6835,6835,0.0596077,0
6836,6836,0.0665644,0
6837,6837,0.0647992,0
6838,6838,0.0615224,0
6839,6839,0.059018,0
6840,6840,0.0679575,0
6841,6841,0.0712223,0
6842,6842,0.0719762,0
6843,6843,0.0712223,0
6844,6844,0.0697657,0
6845,6845,0.0670707,0
6846,6846,0.065895,0
6847,6847,0.0720442,0
6848,6848,0.0613729,0
6849,6849,0.0273382,0
6850,6850,-0.00751457,1
6851,6851,0.0625902,0
6852,6852,0.067762,0
6853,6853,0.0658783,0
6854,6854,0.0721312,0
6855,6855,0.0696973,0
6856,6856,0.0725377,0
6857,6857,0.0580044,0
6858,6858,0.0640678,0
6859,6859,0.0611434,0
6860,6860,0.0535097,0
6861,6861,0.067762,0
6862,6862,0.0697959,0
6863,6863,0.0701727,0
6864,6864,0.0540603,0
6865,6865,0.0588562,0
6866,6866,0.0693556,0
6867,6867,0.0701727,0
6868,6868,0.0563507,0
6869,6869,0.0630226,0
6870,6870,0.0673198,0
6871,6871,0.0712223,0
6872,6872,0.0588018,0
6873,6873,0.059201,0
6874,6874,0.0645776,0
6875,6875,0.064811,0
6876,6876,0.0558066,0
6877,6877,0.0697274,0
6878,6878,0.0583335,0
6879,6879,0.0702026,0
6880,6880,0.0701342,0
6881,6881,0.0682539,0
6882,6882,0.0616228,0
6883,6883,0.0600449,0
6884,6884,0.0654067,0
6885,6885,0.063851,0
6886,6886,0.0630754,0
6887,6887,0.0682539,0
6888,6888,0.0491975,0
6889,6889,0.0646826,0
6890,6890,0.0652151,0
6891,6891,0.011003,0
6892,6892,0.0611818,0
6893,6893,0.0647114,0
6894,6894,0.0616789,0
6895,6895,0.0638484,0
6896,6896,0.0697274,0
6897,6897,0.0705435,0
6898,6898,0.0689374,0
6899,6899,0.0654067,0
6900,6900,0.0705435,0
6901,6901,0.0110364,0
6902,6902,0.0705435,0
6903,6903,0.0416148,0
6904,6904,0.0303891,0
6905,6905,0.0275093,0
6906,6906,0.0607874,0
6907,6907,0.0632177,0
6908,6908,0.0697274,0
6909,6909,0.0705435,0
6910,6910,0.0608248,0
6911,6911,0.063342,0
6912,6912,0.0568405,0
6913,6913,0.0582712,0
6914,6914,0.0657471,0
6915,6915,0.0697274,0
6916,6916,0.022014,0
6917,6917,0.0705435,0
6918,6918,0.0662971,0
6919,6919,0.0711076,0
6920,6920,0.0462058,0
6921,6921,0.0461983,0
6922,6922,0.0616097,0
6923,6923,0.0670419,0
6924,6924,0.0531324,0
6925,6925,0.0572037,0
6926,6926,0.0653274,0
6927,6927,0.0719762,0
6928,6928,0.0711076,0
6929,6929,0.0615758,0
6930,6930,0.0601878,0
6931,6931,0.0624628,0
6932,6932,0.0688087,0
6933,6933,0.0649783,0
6934,6934,0.0541779,0
6935,6935,0.0373981,0
6936,6936,0.0678623,0
6937,6937,0.0600943,0
6938,6938,0.0541277,0
6939,6939,0.0587007,0
6940,6940,0.0633357,0
6941,6941,0.0679192,0
6942,6942,0.0679192,0
6943,6943,0.0616134,0
6944,6944,0.0440429,0
6945,6945,0.0711076,0
6946,6946,0.0638862,0
6947,6947,0.0697274,0
6948,6948,0.0345662,0
6949,6949,0.0679311,0
6950,6950,0.0497422,0
6951,6951,0.068141,0
6952,6952,0.0433554,0
6953,6953,0.0343598,0
6954,6954,0.0585459,0
6955,6955,0.0645997,0
6956,6956,-0.0318489,1
6957,6957,0.0499642,0
6958,6958,0.0721693,0
6959,6959,0.0721312,0
6960,6960,-0.0665515,1
6961,6961,-0.0192741,1
6962,6962,0.0502342,0
6963,6963,0.0657509,0
6964,6964,0.0147518,0
6965,6965,0.0634261,0
6966,6966,0.0696973,0
6967,6967,0.0340955,0
6968,6968,0.0725377,0
6969,6969,-0.112685,1
6970,6970,0.0672922,0
6971,6971,0.0114977,0
6972,6972,0.0450768,0
6973,6973,0.0506957,0
6974,6974,0.0352081,0
6975,6975,0.0433885,0
6976,6976,0.0594543,0
6977,6977,0.0450272,0
6978,6978,0.0107793,0
6979,6979,0.0431042,0
6980,6980,0.0697274,0
6981,6981,0.0661698,0
6982,6982,0.0390271,0
6983,6983,0.0699012,0
6984,6984,0.0593339,0
6985,6985,0.0686667,0
6986,6986,0.0640653,0
6987,6987,0.0652665,0
6988,6988,-0.00189796,1
6989,6989,0.0676271,0
6990,6990,0.0693348,0
6991,6991,0.0366689,0
6992,6992,0.0699012,0
6993,6993,0.0693348,0
6994,6994,0.0627109,0
6995,6995,0.0159013,0
6996,6996,0.03257,0
6997,6997,0.03666,0
6998,6998,0.0496613,0
6999,6999,0.0711076,0
7000,7000,0.0706117,0
7001,7001,0.0711076,0
7002,7002,0.0635991,0
7003,7003,0.0697274,0
7004,7004,0.0592861,0
7005,7005,0.0635699,0
7006,7006,0.0693556,0
7007,7007,0.0701727,0
7008,7008,0.0450035,0
7009,7009,0.070241,0
7010,7010,0.070241,0
7011,7011,0.0616122,0
7012,7012,0.0711076,0
7013,7013,0.0711076,0
7014,7014,0.0691746,0
7015,7015,0.0711076,0
7016,7016,0.0501021,0
7017,7017,0.0660506,0
7018,7018,0.0705435,0
7019,7019,0.0697959,0
7020,7020,0.0711076,0
7021,7021,0.0514737,0
7022,7022,0.0703437,0
7023,7023,0.0707375,0
7024,7024,0.00880383,0
7025,7025,0.0697959,0
7026,7026,0.0711076,0
7027,7027,0.0680023,0
7028,7028,0.0701727,0
7029,7029,0.0624676,0
7030,7030,0.0726056,0
7031,7031,0.0642059,0
7032,7032,0.0705435,0
7033,7033,0.0706117,0
7034,7034,0.0704678,0
7035,7035,0.0659438,0
7036,7036,0.0579235,0
7037,7037,0.0708057,0
7038,7038,0.0725377,0
7039,7039,0.0726056,0
7040,7040,0.0656744,0
7041,7041,0.069922,0
7042,7042,0.012737,0
7043,7043,0.0706117,0
7044,7044,0.0557171,0
7045,7045,0.0726056,0
7046,7046,0.0725377,0
7047,7047,0.0646963,0
7048,7048,0.0697274,0
7049,7049,0.0702135,0
7050,7050,0.0721693,0
7051,7051,0.0716752,0
7052,7052,0.0701727,0
7053,7053,0.0670567,0
7054,7054,0.0670567,0
7055,7055,0.0689834,0
7056,7056,0.0725377,0
7057,7057,0.0719762,0
7058,7058,0.0525814,0
7059,7059,0.0657641,0
7060,7060,0.0628728,0
7061,7061,0.0688203,0
7062,7062,0.0664519,0
7063,7063,0.0718303,0
7064,7064,0.0721693,0
7065,7065,0.0709657,0
7066,7066,0.0720442,0
7067,7067,0.0617712,0
7068,7068,0.0705435,0
7069,7069,0.0721312,0
7070,7070,0.0711993,0
7071,7071,0.0721693,0
7072,7072,0.0716752,0
7073,7073,0.0716071,0
7074,7074,-0.0124197,1
7075,7075,0.064377,0
7076,7076,0.0726056,0
7077,7077,0.0628722,0
7078,7078,0.0674473,0
7079,7079,0.0700191,0
7080,7080,0.0712223,0
7081,7081,0.0690756,0
7082,7082,0.0332458,0
7083,7083,0.0668436,0
7084,7084,0.0631737,0
7085,7085,0.0634469,0
7086,7086,0.0697274,0
7087,7087,0.0721991,0
7088,7088,0.0725377,0
7089,7089,0.0584177,0
7090,7090,0.0655924,0
7091,7091,0.0661199,0
7092,7092,0.0697274,0
7093,7093,0.0705435,0
7094,7094,0.070051,0
7095,7095,0.0715689,0
7096,7096,0.0721312,0
7097,7097,0.0712223,0
7098,7098,0.0701734,0
7099,7099,0.0720442,0
7100,7100,0.0642179,0
7101,7101,0.066997,0
7102,7102,0.067618,0
7103,7103,0.0719762,0
7104,7104,0.0663197,0
7105,7105,0.066623,0
7106,7106,0.0697959,0
7107,7107,0.069895,0
7108,7108,0.0726056,0
7109,7109,0.0558016,0
7110,7110,0.0725377,0
7111,7111,0.0706117,0
7112,7112,0.0706117,0
7113,7113,0.0705435,0
7114,7114,0.0639262,0
7115,7115,0.0705571,0
7116,7116,0.0726056,0
7117,7117,0.0449218,0
7118,7118,0.0719762,0
7119,7119,0.0706117,0
7120,7120,0.0711076,0
7121,7121,0.0637921,0
7122,7122,0.0589992,0
7123,7123,0.0692061,0
7124,7124,0.0675163,0
7125,7125,0.0628643,0
7126,7126,0.0715689,0
7127,7127,0.0725377,0
7128,7128,0.0638038,0
7129,7129,0.0679145,0
7130,7130,0.0675163,0
7131,7131,0.0705435,0
7132,7132,0.0339091,0
7133,7133,0.0726056,0
7134,7134,0.0595221,0
7135,7135,0.0712223,0
7136,7136,0.0721693,0
7137,7137,0.0721693,0
7138,7138,0.0461209,0
7139,7139,0.0721693,0
7140,7140,0.0721693,0
7141,7141,0.0722372,0
7142,7142,0.0708671,0
7143,7143,0.0725377,0
7144,7144,0.0725377,0
7145,7145,0.0670567,0
7146,7146,0.0721693,0
7147,7147,0.0151875,0
7148,7148,0.0721693,0
7149,7149,0.0661209,0
7150,7150,0.0721693,0
7151,7151,0.0675632,0
7152,7152,0.0722372,0
7153,7153,0.0726056,0
7154,7154,0.0475792,0
7155,7155,0.0712223,0
7156,7156,0.0712223,0
7157,7157,0.0712223,0
7158,7158,0.0630401,0
7159,7159,0.0665211,0
7160,7160,0.0631299,0
7161,7161,0.0664031,0
7162,7162,0.0691228,0
7163,7163,0.0610413,0
7164,7164,0.0687695,0
7165,7165,0.0465829,0
7166,7166,0.0657449,0
7167,7167,0.0671781,0
7168,7168,0.0701727,0
7169,7169,0.0709205,0
7170,7170,0.064686,0
7171,7171,0.0111241,0
7172,7172,-0.0992217,1
7173,7173,0.0618025,0
7174,7174,0.0654196,0
7175,7175,0.0677528,0
7176,7176,0.060202,0
7177,7177,0.062603,0
7178,7178,0.0639229,0
7179,7179,0.021649,0
7180,7180,0.0613176,0
7181,7181,0.070241,0
7182,7182,-0.0291621,1
